                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.84525,                0.83037,                 1.4489,                0.87224,                0.46006,                0.42395,                  0.289,                 1.2982,                 1.2599,                 1.9648,                0.00148,                0.00148,                0.00148
                     36,                0.90813,                0.83297,                 1.4918,                0.88544,                0.48684,                0.42051,                0.33044,                 1.0262,                 1.0612,                 1.7313,              0.0014745,              0.0014745,              0.0014745
                     37,                0.86205,                0.80427,                 1.4696,                0.90596,                0.47368,                0.43012,                0.28709,                 1.2774,                 1.3941,                 1.9796,               0.001469,               0.001469,               0.001469
                     38,                0.89381,                0.83669,                 1.4952,                0.91085,                0.48511,                0.45454,                0.36732,                0.97792,                  1.035,                 1.7179,              0.0014635,              0.0014635,              0.0014635
                     39,                0.87908,                0.84514,                 1.4578,                0.84677,                0.46053,                0.41676,                0.30887,                 1.0812,                 1.3757,                 1.7395,               0.001458,               0.001458,               0.001458
                     40,                0.83665,                0.80848,                 1.4594,                0.85261,                0.42105,                0.39181,                0.27999,                 1.2644,                 1.4182,                 1.9662,              0.0014525,              0.0014525,              0.0014525
                     41,                0.84974,                 0.7929,                 1.4442,                0.78597,                    0.5,                 0.3548,                0.23099,                 1.3602,                 1.5173,                 2.2504,               0.001447,               0.001447,               0.001447
                     42,                0.82021,                0.79224,                 1.4223,                0.89209,                0.43034,                0.41883,                 0.3058,                 1.2679,                 1.3448,                  1.932,              0.0014415,              0.0014415,              0.0014415
                     43,                0.86204,                0.83727,                 1.4498,                0.87241,                    0.5,                0.42407,                0.35754,                0.93254,                 1.0567,                 1.5278,               0.001436,               0.001436,               0.001436
                     44,                0.85868,                0.85357,                 1.4444,                0.83244,                0.46994,                0.39201,                0.29582,                 1.1846,                 1.2604,                 1.7593,              0.0014305,              0.0014305,              0.0014305
                     45,                0.85809,                0.81358,                 1.4394,                0.79639,                    0.5,                0.36559,                0.28114,                 1.1306,                  1.369,                 1.8394,               0.001425,               0.001425,               0.001425
                     46,                0.81895,                0.79509,                 1.4167,                0.88617,                0.49109,                0.41878,                0.31198,                 1.2009,                 1.1987,                  1.902,              0.0014195,              0.0014195,              0.0014195
                     47,                0.82016,                 0.8292,                 1.4217,                0.87667,                0.46053,                0.41527,                0.33997,                0.93449,                  1.141,                 1.5685,              0.0014139,              0.0014139,              0.0014139
                     48,                  0.806,                0.75259,                 1.4263,                0.86967,                0.48518,                0.42092,                0.32852,                    1.1,                 1.1957,                 1.6653,              0.0014084,              0.0014084,              0.0014084
                     49,                0.83454,                0.78432,                 1.4544,                0.87781,                    0.5,                0.40402,                0.31908,                0.96024,                 1.0267,                 1.5695,              0.0014029,              0.0014029,              0.0014029
                     50,                0.79251,                0.76614,                 1.4046,                0.81433,                    0.5,                0.37941,                0.27242,                 1.1768,                 1.3504,                 1.9294,              0.0013974,              0.0013974,              0.0013974
                     51,                0.83663,                0.81194,                  1.422,                0.88937,                0.46053,                0.43466,                0.32136,                 1.1144,                 1.1803,                 1.6476,              0.0013919,              0.0013919,              0.0013919
                     52,                0.81786,                0.78504,                 1.4116,                0.90153,                0.48684,                0.41651,                0.33836,                 1.0596,                 1.1699,                  1.748,              0.0013864,              0.0013864,              0.0013864
                     53,                0.77682,                0.75751,                 1.4054,                0.87622,                0.44737,                0.39387,                0.29776,                 1.1444,                 1.4466,                 1.9652,              0.0013809,              0.0013809,              0.0013809
                     54,                0.74692,                0.71458,                 1.3751,                0.88707,                    0.5,                0.39891,                0.31918,                 1.0055,                  1.177,                 1.5806,              0.0013754,              0.0013754,              0.0013754
                     55,                0.76212,                0.73566,                 1.4243,                  0.878,                0.48684,                0.48478,                0.36212,                 1.0271,                 1.0994,                 1.6181,              0.0013699,              0.0013699,              0.0013699
                     56,                0.80186,                0.74932,                 1.4139,                0.90194,                    0.5,                0.53487,                0.39202,                 1.0594,                0.97321,                 1.6613,              0.0013644,              0.0013644,              0.0013644
