                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     67,                 2.4447,                 0.8313,                 1.5417,                0.88639,                    0.5,                0.39304,                0.31383,                 3.3501,                 1.2829,                 2.0859,              0.0013094,              0.0013094,              0.0013094
                     68,                 2.3606,                0.82478,                  1.517,                0.88716,                0.49663,                0.41714,                0.32536,                 3.4305,                 1.3164,                  1.946,              0.0013039,              0.0013039,              0.0013039
                     69,                 2.3323,                0.79403,                 1.4963,                0.88692,                    0.5,                0.40275,                 0.3198,                 3.5881,                  1.207,                   1.98,              0.0012984,              0.0012984,              0.0012984
                     70,                 2.3669,                0.79439,                  1.525,                0.88662,                    0.5,                0.41286,                0.33517,                 3.5386,                 1.3392,                  1.891,              0.0012929,              0.0012929,              0.0012929
                     71,                 2.4027,                0.84574,                 1.5195,                0.87878,                    0.5,                0.38129,                0.28782,                 3.4167,                 1.2263,                 1.8217,              0.0012874,              0.0012874,              0.0012874
                     72,                 2.3288,                0.77954,                 1.5171,                0.86655,                0.48684,                0.38788,                0.27417,                 3.1952,                 1.3498,                 1.8433,              0.0012819,              0.0012819,              0.0012819
                     73,                 2.2779,                0.78334,                 1.4888,                0.87696,                    0.5,                 0.3878,                0.25519,                 3.8401,                 1.5277,                 2.3969,              0.0012764,              0.0012764,              0.0012764
                     74,                 2.2774,                0.79683,                 1.4881,                0.76972,                    0.5,                0.30681,                0.19118,                 3.9118,                 1.7211,                  2.477,              0.0012709,              0.0012709,              0.0012709
                     75,                 2.3623,                0.83822,                 1.4806,                0.88192,                    0.5,                0.44706,                 0.3017,                 3.7813,                 1.6159,                 2.2429,              0.0012654,              0.0012654,              0.0012654
                     76,                 2.2795,                0.78705,                  1.495,                0.88703,                    0.5,                0.42421,                0.34042,                 3.1232,                 1.1157,                 1.8845,              0.0012599,              0.0012599,              0.0012599
                     77,                  2.255,                 0.7828,                 1.4754,                0.89533,                0.49704,                0.43256,                 0.3416,                 3.4541,                  1.155,                 1.9794,              0.0012544,              0.0012544,              0.0012544
                     78,                 2.2731,                 0.7651,                 1.5135,                0.88965,                    0.5,                0.41021,                0.31739,                 3.1727,                 1.2101,                 1.8047,              0.0012489,              0.0012489,              0.0012489
                     79,                 2.2044,                0.74946,                 1.4795,                0.83556,                    0.5,                0.37555,                0.28981,                 3.3192,                 1.5163,                 1.9268,              0.0012434,              0.0012434,              0.0012434
                     80,                 2.3574,                0.80981,                 1.5127,                0.87536,                0.48684,                0.44548,                0.35354,                 3.6621,                 1.5391,                   2.04,              0.0012379,              0.0012379,              0.0012379
                     81,                 2.3022,                0.79166,                 1.5185,                0.88672,                    0.5,                0.45024,                0.35585,                 3.2282,                 1.1527,                 1.8956,              0.0012324,              0.0012324,              0.0012324
                     82,                 2.1191,                0.74207,                 1.4426,                0.89331,                    0.5,                0.41445,                0.33626,                 3.0529,                 1.1255,                 1.6955,              0.0012269,              0.0012269,              0.0012269
                     83,                 2.1947,                0.77981,                 1.4502,                0.87141,                    0.5,                0.39569,                0.28941,                 3.3382,                 1.2425,                 1.9513,              0.0012214,              0.0012214,              0.0012214
                     84,                 2.1839,                0.74056,                  1.448,                0.87937,                0.49664,                0.44735,                 0.3616,                 3.3722,                 1.3533,                 1.9262,              0.0012159,              0.0012159,              0.0012159
                     85,                 2.2301,                0.79131,                 1.4807,                0.89071,                0.42341,                0.39961,                0.28264,                 3.3808,                 1.3825,                 1.9351,              0.0012104,              0.0012104,              0.0012104
                     86,                 2.1266,                0.76258,                 1.4267,                0.90157,                0.48316,                 0.4138,                 0.3267,                  3.137,                 1.1326,                 1.8494,              0.0012049,              0.0012049,              0.0012049
                     87,                 2.2275,                0.76051,                 1.4864,                0.88675,                    0.5,                0.45087,                0.36809,                 3.3105,                 1.1574,                  1.902,              0.0011994,              0.0011994,              0.0011994
                     88,                 2.1532,                0.73836,                 1.4472,                0.85745,                0.48684,                0.43996,                0.35616,                 3.1379,                  1.234,                 1.7361,              0.0011939,              0.0011939,              0.0011939
                     89,                 2.1995,                0.75486,                 1.4642,                0.80884,                0.47368,                0.40114,                0.26473,                 3.6717,                 1.6304,                 2.1063,              0.0011884,              0.0011884,              0.0011884
                     90,                 2.1402,                0.74853,                  1.459,                0.88163,                0.48684,                0.42492,                0.32347,                 3.6107,                 1.4309,                 2.2033,              0.0011829,              0.0011829,              0.0011829
                     91,                 2.0867,                 0.7194,                 1.4284,                0.87162,                0.40789,                0.42739,                0.32327,                 3.4046,                 1.4624,                 1.9455,              0.0011774,              0.0011774,              0.0011774
                     92,                 2.1617,                0.73162,                 1.4554,                0.88692,                    0.5,                 0.4544,                0.36208,                 3.0948,                  1.088,                 1.6696,              0.0011719,              0.0011719,              0.0011719
                     93,                  2.137,                0.69686,                  1.449,                0.87976,                    0.5,                0.41791,                0.30306,                 3.3049,                 1.3526,                 1.9269,              0.0011664,              0.0011664,              0.0011664
                     94,                 2.1974,                0.75977,                 1.4343,                0.87817,                    0.5,                 0.4451,                0.35935,                 3.0898,                 1.2555,                 1.8594,              0.0011609,              0.0011609,              0.0011609
                     95,                 2.1929,                0.75319,                 1.4596,                0.88681,                    0.5,                0.43051,                0.32655,                 3.3356,                 1.3262,                 1.9364,              0.0011554,              0.0011554,              0.0011554
                     96,                 2.1105,                0.70642,                 1.4554,                0.88019,                0.42105,                0.41531,                0.31337,                 3.4508,                 1.7375,                 2.0821,              0.0011499,              0.0011499,              0.0011499
                     97,                 2.1021,                0.72905,                 1.4317,                0.90655,                    0.5,                0.44051,                0.33217,                 3.3849,                 1.4051,                 1.9615,              0.0011444,              0.0011444,              0.0011444
                     98,                 2.0857,                0.73517,                 1.4313,                0.88638,                    0.5,                0.43991,                0.34563,                 2.9952,                 1.1172,                 1.7213,              0.0011389,              0.0011389,              0.0011389
                     99,                  2.061,                 0.7113,                 1.4156,                0.88888,                0.47368,                0.40983,                0.29783,                 3.1847,                 1.4473,                 1.8043,              0.0011334,              0.0011334,              0.0011334
                    100,                 2.0573,                0.69134,                 1.4234,                0.90087,                    0.5,                0.45027,                 0.3494,                 3.2586,                 1.1618,                 1.8252,              0.0011279,              0.0011279,              0.0011279
                    101,                 2.1232,                0.72962,                 1.4417,                0.90534,                0.48684,                0.45373,                0.38026,                 3.2861,                 1.1083,                 1.7627,              0.0011224,              0.0011224,              0.0011224
                    102,                 2.1391,                0.73379,                 1.4503,                0.89131,                    0.5,                0.45045,                0.37486,                 3.0747,                 1.1685,                   1.77,              0.0011169,              0.0011169,              0.0011169
                    103,                 2.1143,                0.73401,                 1.4368,                 0.8967,                    0.5,                0.42206,                0.32557,                 3.3345,                 1.2357,                 1.8896,              0.0011114,              0.0011114,              0.0011114
                    104,                 2.1218,                0.71699,                 1.4376,                0.90159,                0.47368,                0.42101,                0.32002,                 3.2874,                 1.1704,                 1.8928,              0.0011059,              0.0011059,              0.0011059
                    105,                 2.0795,                0.72028,                 1.4248,                0.90127,                0.48684,                0.42125,                0.30986,                 3.2961,                 1.3245,                 1.8941,              0.0011004,              0.0011004,              0.0011004
                    106,                 2.0995,                0.71978,                 1.4463,                0.93897,                0.47368,                0.43663,                0.35383,                 3.1497,                 1.1965,                 1.8147,              0.0010949,              0.0010949,              0.0010949
                    107,                  2.129,                0.72458,                 1.4451,                0.89215,                    0.5,                0.43739,                0.33106,                 3.3109,                 1.2172,                 1.8235,              0.0010894,              0.0010894,              0.0010894
                    108,                 2.0413,                 0.7166,                 1.4198,                0.87833,                0.48684,                0.43262,                0.34601,                 3.1797,                 1.2743,                 1.7155,              0.0010839,              0.0010839,              0.0010839
                    109,                 2.0829,                0.73158,                 1.4117,                 0.8925,                    0.5,                0.44017,                0.34392,                 3.5891,                 1.4684,                 2.1073,              0.0010784,              0.0010784,              0.0010784
                    110,                 2.0728,                0.79502,                  1.396,                0.88587,                    0.5,                0.43396,                0.34536,                 3.2168,                 1.2228,                 1.7959,              0.0010729,              0.0010729,              0.0010729
                    111,                 2.0691,                 0.7487,                 1.4152,                0.87573,                    0.5,                0.42943,                0.31923,                 3.2991,                 1.4381,                 1.8859,              0.0010674,              0.0010674,              0.0010674
                    112,                 2.1322,                0.74806,                 1.4119,                0.91108,                    0.5,                0.42747,                0.33986,                 3.0292,                 1.1442,                 1.6739,              0.0010619,              0.0010619,              0.0010619
                    113,                 2.0047,                0.70965,                 1.3821,                0.90098,                    0.5,                0.43848,                0.35677,                 3.1414,                 1.1989,                  1.707,              0.0010564,              0.0010564,              0.0010564
                    114,                 2.0305,                 0.6749,                 1.4019,                0.89548,                    0.5,                0.45117,                0.36502,                 3.3607,                 1.2512,                 1.7202,              0.0010509,              0.0010509,              0.0010509
                    115,                 2.0666,                 0.7075,                 1.4077,                0.89444,                    0.5,                0.42957,                0.35621,                 2.8432,                 1.1895,                 1.6649,              0.0010454,              0.0010454,              0.0010454
                    116,                 2.0896,                0.72721,                 1.4177,                0.88163,                    0.5,                0.43587,                0.34347,                 3.3004,                 1.3857,                 1.8771,              0.0010399,              0.0010399,              0.0010399
                    117,                 2.0222,                0.67203,                 1.4081,                0.90846,                0.41105,                0.43961,                0.37107,                 3.0541,                  1.431,                 1.7168,              0.0010344,              0.0010344,              0.0010344
                    118,                 1.9409,                0.65946,                 1.3758,                0.91049,                    0.5,                0.43228,                0.35686,                 3.1575,                 1.2458,                 1.7226,              0.0010289,              0.0010289,              0.0010289
                    119,                 1.8773,                0.64277,                 1.3682,                0.91276,                0.49807,                0.43282,                0.35686,                 3.1926,                 1.0565,                 1.7491,              0.0010234,              0.0010234,              0.0010234
                    120,                 2.0056,                0.65748,                 1.4156,                0.90095,                    0.5,                0.44223,                0.36556,                 3.1361,                  1.153,                 1.7405,              0.0010179,              0.0010179,              0.0010179
                    121,                 1.9813,                0.67537,                 1.4128,                 0.8873,                    0.5,                0.42308,                0.34545,                 3.0447,                 1.1182,                 1.6216,              0.0010124,              0.0010124,              0.0010124
                    122,                 1.9665,                0.65575,                 1.4003,                0.85801,                0.46453,                0.39912,                0.32165,                 3.0312,                 1.4569,                 1.6703,              0.0010069,              0.0010069,              0.0010069
                    123,                 1.9106,                0.62635,                 1.3883,                0.87921,                    0.5,                0.43138,                0.34719,                 2.9133,                 1.1221,                 1.6428,              0.0010014,              0.0010014,              0.0010014
                    124,                 2.0036,                0.65236,                 1.4013,                0.87397,                0.46861,                   0.41,                0.32989,                 3.2299,                 1.4776,                 1.8551,             0.00099587,             0.00099587,             0.00099587
                    125,                 1.9489,                0.64268,                 1.3951,                0.88752,                 0.4987,                0.43487,                0.35523,                 3.2479,                 1.1473,                 1.7811,             0.00099036,             0.00099036,             0.00099036
                    126,                 2.0474,                0.68675,                 1.4357,                0.88493,                0.47368,                0.43005,                0.32664,                 3.4657,                 1.3083,                 1.9549,             0.00098486,             0.00098486,             0.00098486
                    127,                 1.9803,                0.67241,                 1.3812,                0.89554,                    0.5,                0.44189,                0.35099,                  3.136,                 1.2543,                 1.7108,             0.00097936,             0.00097936,             0.00097936
                    128,                 1.9313,                0.68363,                 1.3784,                0.91107,                0.48684,                0.47054,                0.37888,                 2.8985,                 1.0034,                 1.5921,             0.00097386,             0.00097386,             0.00097386
                    129,                 2.0148,                0.69967,                   1.42,                0.89459,                    0.5,                0.42558,                0.34398,                 3.0259,                 1.0195,                 1.6504,             0.00096836,             0.00096836,             0.00096836
                    130,                 1.9747,                0.68432,                 1.3821,                0.90264,                 0.4898,                0.46056,                0.36531,                 3.0199,                 1.0631,                  1.628,             0.00096286,             0.00096286,             0.00096286
                    131,                 1.9892,                0.68119,                 1.3864,                0.87845,                    0.5,                0.44334,                0.35731,                 3.0637,                 1.2189,                 1.6358,             0.00095736,             0.00095736,             0.00095736
                    132,                 1.8455,                0.62754,                 1.3579,                0.88352,                    0.5,                0.43481,                0.35271,                 3.0854,                 1.2372,                 1.6962,             0.00095186,             0.00095186,             0.00095186
                    133,                 1.9055,                0.64404,                  1.374,                0.91756,                    0.5,                 0.4429,                0.35973,                 3.1559,                 1.0545,                 1.7956,             0.00094636,             0.00094636,             0.00094636
                    134,                 1.8886,                0.65783,                 1.3627,                0.90792,                    0.5,                0.43089,                0.34417,                 3.0869,                 1.0608,                 1.6742,             0.00094085,             0.00094085,             0.00094085
                    135,                 1.8681,                0.63494,                 1.3625,                0.91156,                    0.5,                0.44925,                0.35174,                 3.1119,                0.98734,                 1.7026,             0.00093535,             0.00093535,             0.00093535
                    136,                 1.8496,                0.65649,                 1.3425,                0.90404,                    0.5,                0.43751,                0.36387,                 2.8744,                 1.0033,                 1.6047,             0.00092985,             0.00092985,             0.00092985
                    137,                 1.8315,                0.61783,                 1.3501,                0.90181,                    0.5,                0.44057,                0.35947,                 3.0535,                 1.0485,                 1.6339,             0.00092435,             0.00092435,             0.00092435
                    138,                 1.8916,                0.62004,                 1.3706,                0.90162,                    0.5,                 0.4507,                0.36904,                 3.2005,                0.96836,                 1.7002,             0.00091885,             0.00091885,             0.00091885
                    139,                 1.9464,                0.67399,                 1.3786,                0.88835,                0.46053,                0.43279,                 0.3596,                 3.1623,                 1.3755,                 1.7107,             0.00091335,             0.00091335,             0.00091335
                    140,                 1.8359,                0.61638,                 1.3578,                0.87239,                    0.5,                0.41733,                0.33428,                 3.3213,                  1.482,                 1.8265,             0.00090785,             0.00090785,             0.00090785
                    141,                 1.8616,                0.61267,                 1.3869,                0.90446,                0.48684,                0.45466,                0.37181,                 3.0985,                 1.0916,                 1.6838,             0.00090235,             0.00090235,             0.00090235
                    142,                  1.947,                0.61946,                  1.401,                0.90365,                0.49619,                 0.4483,                0.37104,                 2.9953,                 1.1149,                 1.6802,             0.00089685,             0.00089685,             0.00089685
