                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    121,                0.66499,                 0.5647,                 1.3239,                0.62075,                  0.625,                0.53585,                0.36888,                0.93555,                0.93354,                 1.4424,              0.0010069,              0.0010069,              0.0010069
                    122,                0.63427,                0.54809,                 1.2969,                0.62399,                 0.5625,                0.52578,                0.38165,                0.94053,                 1.0024,                 1.4356,              0.0010014,              0.0010014,              0.0010014
                    123,                0.65474,                0.59121,                 1.2952,                0.50491,                 0.5625,                0.50513,                0.36136,                0.90117,                 1.0346,                  1.422,             0.00099587,             0.00099587,             0.00099587
                    124,                0.63055,                0.54325,                 1.2893,                0.50545,                 0.5625,                0.50973,                0.38896,                0.87259,                0.94319,                 1.4493,             0.00099036,             0.00099036,             0.00099036
                    125,                0.64512,                0.58021,                 1.3162,                0.46681,                  0.625,                0.53015,                0.39673,                 0.8441,                0.91592,                 1.3775,             0.00098486,             0.00098486,             0.00098486
                    126,                0.65644,                0.58789,                 1.3083,                0.50381,                  0.625,                0.54793,                0.37838,                 1.0292,                 1.1011,                 1.5937,             0.00097936,             0.00097936,             0.00097936
                    127,                0.66402,                0.57822,                 1.2992,                 0.4619,                 0.5625,                0.53263,                0.40311,                0.84694,                0.80789,                 1.3717,             0.00097386,             0.00097386,             0.00097386
                    128,                0.65907,                0.58147,                 1.3085,                0.47513,                 0.5625,                0.48143,                0.37887,                0.89056,                0.98232,                 1.3915,             0.00096836,             0.00096836,             0.00096836
                    129,                0.65352,                0.58562,                 1.2901,                0.78552,                  0.625,                0.56124,                 0.4037,                0.86564,                0.95628,                 1.3888,             0.00096286,             0.00096286,             0.00096286
                    130,                0.66663,                0.57969,                 1.3099,                0.42084,                  0.625,                0.54908,                0.35753,                 1.0413,                 1.1434,                 1.5831,             0.00095736,             0.00095736,             0.00095736
                    131,                 0.6281,                0.56211,                 1.2731,                0.51342,                  0.625,                0.55631,                0.40043,                0.86826,                0.90204,                 1.3562,             0.00095186,             0.00095186,             0.00095186
                    132,                0.66837,                0.61665,                 1.2881,                0.58217,                  0.625,                0.49625,                0.36588,                0.88914,                0.89584,                 1.4159,             0.00094636,             0.00094636,             0.00094636
                    133,                0.64613,                0.54343,                 1.3042,                0.67466,                  0.625,                 0.5591,                0.41592,                0.86025,                0.87276,                  1.394,             0.00094085,             0.00094085,             0.00094085
                    134,                0.66742,                 0.5919,                  1.324,                0.64094,                  0.625,                 0.5773,                0.38836,                0.92662,                 1.0167,                 1.5983,             0.00093535,             0.00093535,             0.00093535
                    135,                 0.6478,                0.58164,                 1.2924,                0.43381,                 0.5625,                0.51021,                0.36291,                0.93815,                 1.1546,                 1.4798,             0.00092985,             0.00092985,             0.00092985
                    136,                0.62325,                0.54961,                 1.2798,                0.68811,                  0.625,                0.56932,                0.38722,                0.80802,                0.88805,                 1.3374,             0.00092435,             0.00092435,             0.00092435
                    137,                0.63774,                0.55697,                  1.296,                0.71128,                 0.5625,                0.53674,                 0.3898,                0.82267,                0.91073,                 1.3243,             0.00091885,             0.00091885,             0.00091885
                    138,                0.63027,                0.53416,                 1.2823,                0.57392,                  0.625,                0.55242,                0.40043,                0.89261,                0.90601,                 1.3896,             0.00091335,             0.00091335,             0.00091335
                    139,                0.63273,                0.57879,                 1.2816,                0.61652,                 0.5625,                0.55294,                0.41624,                0.86889,                0.89479,                 1.3764,             0.00090785,             0.00090785,             0.00090785
                    140,                0.62169,                0.58095,                 1.2818,                0.62234,                  0.625,                0.53531,                0.35929,                 1.0231,                 1.2451,                 1.5357,             0.00090235,             0.00090235,             0.00090235
                    141,                0.63918,                0.58807,                 1.2842,                0.49515,                  0.625,                 0.5128,                0.37892,                0.84157,                0.93952,                 1.3939,             0.00089685,             0.00089685,             0.00089685
                    142,                0.63116,                0.55907,                 1.2927,                0.57698,                0.60865,                0.53614,                0.40379,                0.84267,                 0.8127,                 1.4006,             0.00089134,             0.00089134,             0.00089134
                    143,                0.67318,                0.53991,                 1.3209,                0.46324,                 0.5625,                0.51657,                0.38891,                0.91071,                0.83988,                 1.4097,             0.00088584,             0.00088584,             0.00088584
                    144,                0.65031,                0.57279,                  1.296,                0.56995,                  0.625,                0.54853,                0.37276,                0.91358,                0.95409,                 1.4429,             0.00088034,             0.00088034,             0.00088034
                    145,                0.62523,                0.56717,                 1.2807,                0.47777,                 0.5625,                0.46682,                0.37715,                0.88471,                 1.0141,                  1.446,             0.00087484,             0.00087484,             0.00087484
                    146,                0.60666,                 0.5394,                 1.2738,                0.48894,                  0.625,                0.51327,                0.38865,                0.90487,                0.92773,                 1.4493,             0.00086934,             0.00086934,             0.00086934
                    147,                0.63146,                0.56659,                 1.2882,                0.67162,                  0.625,                0.57996,                0.43032,                0.82903,                0.89276,                 1.3493,             0.00086384,             0.00086384,             0.00086384
                    148,                0.63438,                0.56982,                 1.2935,                0.48324,                 0.5625,                0.54777,                0.38922,                0.96685,                 1.0471,                 1.5165,             0.00085834,             0.00085834,             0.00085834
                    149,                0.62947,                0.53851,                  1.297,                0.56226,                  0.625,                0.52541,                0.41331,                0.81148,                0.89852,                 1.3451,             0.00085284,             0.00085284,             0.00085284
                    150,                 0.5954,                0.51781,                 1.2734,                 0.4138,                  0.625,                0.50641,                 0.3789,                0.91751,                 1.0147,                 1.4657,             0.00084734,             0.00084734,             0.00084734
                    151,                0.61072,                0.51884,                 1.2686,                0.56215,                  0.625,                0.55295,                0.39483,                0.84745,                0.92348,                  1.345,             0.00084184,             0.00084184,             0.00084184
                    152,                0.60811,                0.52017,                 1.2833,                0.47318,                 0.5625,                0.47487,                0.37811,                0.83315,                0.93768,                 1.3767,             0.00083633,             0.00083633,             0.00083633
