                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.82749,                0.74469,                 1.4516,                0.78485,                    0.5,                0.33884,                0.20907,                 1.4541,                 1.8239,                 2.4728,                0.00148,                0.00148,                0.00148
                     36,                0.86114,                0.75444,                 1.4742,                0.88188,                0.48684,                0.41244,                0.27018,                 1.3412,                 1.2257,                 1.9746,              0.0014745,              0.0014745,              0.0014745
                     37,                0.85583,                0.73918,                 1.4736,                0.87888,                0.43421,                0.42644,                0.24829,                 1.4339,                 1.4854,                 2.2957,               0.001469,               0.001469,               0.001469
                     38,                 0.8793,                0.77585,                 1.5045,                0.89586,                0.48684,                0.44128,                0.33424,                 1.1141,                0.99863,                 1.8495,              0.0014635,              0.0014635,              0.0014635
                     39,                0.83546,                0.77481,                 1.4468,                0.89403,                    0.5,                0.42069,                0.28658,                 1.1484,                 1.2811,                  1.897,               0.001458,               0.001458,               0.001458
                     40,                0.80565,                0.73063,                  1.457,                0.89883,                0.48684,                0.45627,                0.29253,                 1.2767,                 1.2754,                 2.0596,              0.0014525,              0.0014525,              0.0014525
                     41,                 0.8418,                0.71474,                 1.4512,                0.89527,                0.44737,                0.44028,                0.34589,                 1.0043,                 1.1271,                 1.6963,               0.001447,               0.001447,               0.001447
                     42,                0.81287,                0.73474,                 1.4343,                0.88515,                0.48684,                0.41233,                0.33237,                 0.9792,                 1.1247,                 1.6147,              0.0014415,              0.0014415,              0.0014415
                     43,                0.86437,                0.74392,                 1.4673,                0.46178,                  0.625,                0.48321,                0.35025,                0.90181,                  0.837,                 1.5819,               0.001436,               0.001436,               0.001436
                     44,                0.85766,                0.78614,                  1.452,                0.87489,                0.48684,                0.40849,                0.30783,                 1.0469,                 1.7639,                 1.6508,              0.0014305,              0.0014305,              0.0014305
                     45,                0.81712,                0.70722,                 1.4271,                0.88299,                0.44737,                0.51934,                0.34383,                 1.2366,                 1.5254,                 1.9155,               0.001425,               0.001425,               0.001425
