                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    151,                0.60079,                0.51437,                 1.2557,                0.62838,                  0.625,                0.54982,                0.42172,                0.88175,                0.95107,                 1.4104,             0.00084184,             0.00084184,             0.00084184
                    152,                0.60552,                0.51279,                 1.2826,                0.45495,                 0.5625,                0.46369,                 0.3773,                0.87846,                0.94843,                 1.4083,             0.00083633,             0.00083633,             0.00083633
                    153,                0.61545,                0.52414,                 1.2597,                0.52241,                 0.5625,                0.48411,                0.39156,                0.86872,                0.89872,                 1.3628,             0.00083083,             0.00083083,             0.00083083
                    154,                0.63098,                0.53191,                 1.2948,                0.82015,                  0.625,                  0.577,                0.41087,                0.86471,                0.88521,                 1.3746,             0.00082533,             0.00082533,             0.00082533
                    155,                0.58061,                0.51234,                 1.2579,                0.57603,                0.61454,                0.54167,                0.39219,                0.89148,                0.96497,                 1.4229,             0.00081983,             0.00081983,             0.00081983
                    156,                 0.5996,                0.53802,                 1.2659,                0.57887,                 0.6875,                0.57469,                0.41598,                0.85075,                0.91449,                 1.3808,             0.00081433,             0.00081433,             0.00081433
                    157,                 0.6242,                0.51748,                   1.28,                 0.4161,                 0.5625,                 0.4707,                 0.3672,                0.94594,                 0.9198,                 1.4636,             0.00080883,             0.00080883,             0.00080883
                    158,                0.62493,                0.52769,                 1.2802,                0.57824,                 0.5625,                 0.5268,                0.38072,                 0.8376,                0.78124,                 1.3555,             0.00080333,             0.00080333,             0.00080333
                    159,                0.61265,                0.50798,                 1.2617,                0.68172,                 0.5625,                0.51487,                0.38612,                0.92573,                0.98947,                 1.4449,             0.00079783,             0.00079783,             0.00079783
                    160,                0.61618,                0.52965,                 1.2907,                0.54389,                 0.5625,                0.54166,                0.41348,                0.88528,                0.91031,                 1.4158,             0.00079233,             0.00079233,             0.00079233
                    161,                0.59057,                0.50026,                 1.2518,                0.58915,                  0.625,                0.52481,                0.40887,                0.84799,                0.98663,                 1.3675,             0.00078682,             0.00078682,             0.00078682
                    162,                0.59156,                0.49564,                 1.2669,                0.69414,                  0.625,                0.55582,                 0.4241,                0.86186,                 0.8934,                 1.4116,             0.00078132,             0.00078132,             0.00078132
                    163,                0.57793,                0.51081,                 1.2575,                0.60237,                 0.5625,                0.48254,                0.38222,                0.93233,                0.99605,                 1.4196,             0.00077582,             0.00077582,             0.00077582
                    164,                0.63478,                  0.525,                 1.2777,                0.55315,                  0.625,                0.54395,                0.40158,                0.83139,                 0.8495,                 1.3664,             0.00077032,             0.00077032,             0.00077032
                    165,                0.59878,                0.52998,                 1.2571,                0.51656,                 0.5625,                0.46486,                0.37584,                0.84679,                0.90602,                 1.3651,             0.00076482,             0.00076482,             0.00076482
                    166,                0.63451,                0.52846,                 1.2765,                0.69782,                  0.625,                0.58944,                0.41311,                0.84306,                0.90165,                  1.365,             0.00075932,             0.00075932,             0.00075932
                    167,                0.60898,                 0.5006,                  1.276,                0.53156,                  0.625,                0.50466,                 0.4011,                0.88284,                 0.9268,                 1.4111,             0.00075382,             0.00075382,             0.00075382
                    168,                0.63009,                0.53892,                 1.2944,                0.69679,                  0.625,                0.53593,                0.38702,                0.86031,                0.90468,                 1.4079,             0.00074832,             0.00074832,             0.00074832
                    169,                0.59246,                0.49476,                 1.2634,                0.74033,                 0.5625,                0.54238,                  0.396,                0.84038,                0.88124,                 1.4195,             0.00074282,             0.00074282,             0.00074282
                    170,                0.55951,                0.47085,                 1.2492,                0.61532,                 0.5625,                0.52425,                0.38307,                0.85898,                0.86906,                 1.3959,             0.00073731,             0.00073731,             0.00073731
                    171,                0.61631,                0.51587,                 1.2818,                0.75584,                 0.5625,                0.52662,                0.39291,                0.91786,                0.97543,                 1.4517,             0.00073181,             0.00073181,             0.00073181
                    172,                0.59529,                 0.4994,                 1.2698,                0.67536,                  0.625,                 0.5369,                0.41412,                0.83734,                0.94272,                 1.3817,             0.00072631,             0.00072631,             0.00072631
                    173,                0.62108,                0.54649,                 1.2772,                0.61332,                 0.5625,                 0.5021,                0.40424,                0.82599,                0.94817,                 1.3777,             0.00072081,             0.00072081,             0.00072081
                    174,                0.58283,                0.48292,                 1.2447,                0.62184,                 0.5625,                0.50421,                0.40988,                0.77326,                0.85094,                 1.3485,             0.00071531,             0.00071531,             0.00071531
                    175,                0.60492,                0.49242,                 1.2803,                0.78733,                 0.5625,                0.51363,                0.38722,                0.81873,                 0.9408,                 1.3826,             0.00070981,             0.00070981,             0.00070981
                    176,                   0.62,                0.54519,                 1.2965,                0.59354,                 0.5625,                0.47887,                0.38915,                0.83492,                   1.03,                 1.3214,             0.00070431,             0.00070431,             0.00070431
                    177,                0.58105,                0.50948,                 1.2413,                0.71698,                  0.625,                0.56105,                0.38342,                0.86187,                0.93604,                 1.3922,             0.00069881,             0.00069881,             0.00069881
                    178,                0.58675,                0.48567,                 1.2671,                0.84214,                  0.625,                0.58964,                0.41891,                0.81683,                0.85529,                 1.3724,             0.00069331,             0.00069331,             0.00069331
                    179,                0.60163,                0.51888,                 1.2517,                0.58391,                  0.625,                0.51411,                0.39848,                0.84135,                0.82643,                 1.3753,              0.0006878,              0.0006878,              0.0006878
                    180,                0.58199,                0.49101,                 1.2667,                 0.8699,                  0.625,                0.57918,                0.39045,                 0.8756,                0.85567,                 1.4192,              0.0006823,              0.0006823,              0.0006823
                    181,                0.60049,                0.50064,                 1.2745,                0.75864,                  0.625,                 0.5712,                0.39544,                 0.8534,                0.98277,                 1.3614,              0.0006768,              0.0006768,              0.0006768
                    182,                0.58861,                0.47899,                 1.2725,                0.51841,                0.67921,                0.50246,                0.39605,                0.81812,                0.93581,                 1.3618,              0.0006713,              0.0006713,              0.0006713
                    183,                0.61085,                0.50403,                 1.2689,                0.64999,                  0.625,                  0.613,                0.43138,                0.81719,                 0.8408,                 1.3681,              0.0006658,              0.0006658,              0.0006658
                    184,                0.59794,                0.49804,                 1.2825,                0.81491,                  0.625,                0.61433,                0.43128,                0.79079,                0.83283,                 1.3248,              0.0006603,              0.0006603,              0.0006603
                    185,                0.59281,                0.49513,                 1.2578,                 0.8623,                  0.625,                0.59745,                0.42892,                0.78638,                0.94299,                 1.3461,              0.0006548,              0.0006548,              0.0006548
                    186,                0.57688,                0.50367,                 1.2356,                0.67717,                 0.6875,                0.63102,                0.44064,                0.83984,                0.86989,                 1.3735,              0.0006493,              0.0006493,              0.0006493
                    187,                0.59039,                 0.4913,                 1.2652,                0.75103,                 0.6875,                0.62509,                0.44299,                0.87051,                0.87762,                  1.376,              0.0006438,              0.0006438,              0.0006438
                    188,                0.58978,                0.48975,                 1.2664,                0.59712,                0.55519,                0.47663,                0.39557,                0.94419,                 1.0718,                 1.5312,             0.00063829,             0.00063829,             0.00063829
                    189,                 0.5983,                0.50911,                 1.2794,                0.68615,                0.60409,                0.55114,                0.40054,                0.95079,                 1.0151,                 1.4362,             0.00063279,             0.00063279,             0.00063279
                    190,                0.58458,                0.49509,                 1.2402,                 0.9126,                0.48684,                0.43238,                0.36459,                  1.007,                 1.0478,                 1.5383,             0.00062729,             0.00062729,             0.00062729
                    191,                0.57198,                 0.4993,                 1.2388,                0.58938,                 0.5625,                0.50618,                0.39007,                 0.8196,                0.95926,                 1.3432,             0.00062179,             0.00062179,             0.00062179
                    192,                0.58089,                0.47138,                 1.2736,                 0.5963,                  0.625,                0.51174,                0.40927,                0.82602,                0.89452,                  1.349,             0.00061629,             0.00061629,             0.00061629
                    193,                0.56154,                0.46745,                 1.2348,                0.50036,                  0.625,                0.54626,                 0.4217,                 0.8132,                0.82225,                 1.3864,             0.00061079,             0.00061079,             0.00061079
                    194,                0.58922,                0.48945,                 1.2728,                0.49347,                  0.625,                 0.5018,                0.39478,                0.84317,                0.80444,                 1.4143,             0.00060529,             0.00060529,             0.00060529
                    195,                0.58208,                0.48427,                 1.2601,                0.61921,                 0.5625,                0.50196,                0.40529,                0.85139,                0.85034,                 1.3887,             0.00059979,             0.00059979,             0.00059979
                    196,                0.56393,                0.48162,                 1.2448,                  0.868,                  0.625,                0.58163,                0.39443,                0.90955,                 1.0911,                 1.4698,             0.00059429,             0.00059429,             0.00059429
                    197,                0.55424,                0.46601,                 1.2393,                0.88347,                  0.625,                0.59163,                0.40403,                0.88153,                0.89544,                  1.417,             0.00058878,             0.00058878,             0.00058878
                    198,                  0.545,                0.47599,                  1.232,                 0.8119,                  0.625,                0.59327,                0.42148,                0.82603,                0.89974,                 1.3693,             0.00058328,             0.00058328,             0.00058328
                    199,                 0.5971,                0.47847,                 1.2831,                 0.7059,                  0.625,                0.57103,                0.41436,                0.84721,                0.93962,                 1.4162,             0.00057778,             0.00057778,             0.00057778
                    200,                0.57153,                0.48516,                 1.2477,                0.65134,                  0.625,                0.55124,                0.39213,                0.93724,                0.92876,                 1.5706,             0.00057228,             0.00057228,             0.00057228
                    201,                0.54061,                0.45694,                 1.2315,                0.68828,                  0.625,                0.60577,                0.39976,                0.90223,                0.91272,                  1.416,             0.00056678,             0.00056678,             0.00056678
                    202,                0.54578,                0.46192,                 1.2365,                0.67384,                  0.625,                0.55571,                0.38867,                0.92568,                0.97421,                 1.4709,             0.00056128,             0.00056128,             0.00056128
                    203,                0.56412,                 0.4674,                 1.2535,                0.50573,                  0.625,                0.51805,                0.41439,                0.82763,                0.87003,                 1.3336,             0.00055578,             0.00055578,             0.00055578
                    204,                0.58959,                0.47433,                 1.2519,                0.85455,                  0.625,                0.60277,                0.42711,                0.87434,                0.93524,                 1.4149,             0.00055028,             0.00055028,             0.00055028
                    205,                0.57311,                0.49187,                 1.2531,                0.64047,                 0.6875,                0.62157,                0.42436,                0.87295,                0.88583,                 1.4125,             0.00054478,             0.00054478,             0.00054478
                    206,                0.59468,                0.49993,                  1.281,                0.85424,                  0.625,                0.59769,                0.41796,                 0.8436,                0.87289,                 1.4138,             0.00053927,             0.00053927,             0.00053927
                    207,                0.60005,                0.49532,                 1.2666,                0.68566,                 0.6875,                0.58176,                0.44601,                0.82099,                0.89399,                  1.351,             0.00053377,             0.00053377,             0.00053377
                    208,                0.55548,                0.45666,                 1.2431,                0.79929,                  0.625,                0.58467,                0.42015,                0.84044,                0.96639,                 1.4055,             0.00052827,             0.00052827,             0.00052827
                    209,                0.55597,                0.46051,                 1.2354,                0.90843,                0.67679,                0.65053,                0.45988,                0.89924,                0.92854,                 1.4712,             0.00052277,             0.00052277,             0.00052277
                    210,                0.56602,                0.46582,                  1.258,                0.63825,                 0.6875,                0.59433,                0.43959,                0.80677,                0.87435,                 1.3183,             0.00051727,             0.00051727,             0.00051727
                    211,                0.58577,                0.48883,                 1.2486,                0.48774,                 0.6875,                 0.5264,                 0.4196,                0.80204,                0.83338,                 1.3344,             0.00051177,             0.00051177,             0.00051177
                    212,                0.55426,                0.46503,                  1.223,                0.50373,                  0.625,                0.50754,                0.39969,                0.83709,                0.92179,                 1.3854,             0.00050627,             0.00050627,             0.00050627
                    213,                0.61269,                 0.4957,                 1.2877,                0.46854,                  0.625,                0.49567,                0.41144,                0.88692,                0.91828,                 1.4255,             0.00050077,             0.00050077,             0.00050077
                    214,                0.56027,                0.48352,                 1.2392,                0.69437,                  0.625,                0.60233,                0.41565,                0.86361,                0.88813,                 1.4055,             0.00049527,             0.00049527,             0.00049527
                    215,                0.59121,                0.46278,                 1.2721,                0.82782,                  0.625,                0.59668,                0.41443,                0.86157,                0.82384,                 1.4568,             0.00048976,             0.00048976,             0.00048976
                    216,                0.55865,                0.45522,                 1.2425,                0.89397,                 0.6875,                0.65007,                0.42932,                0.81546,                0.86608,                  1.362,             0.00048426,             0.00048426,             0.00048426
                    217,                0.55455,                0.46892,                 1.2473,                0.76602,                 0.6875,                0.65932,                0.43514,                0.79977,                0.84682,                 1.3499,             0.00047876,             0.00047876,             0.00047876
                    218,                0.54561,                0.45951,                  1.223,                0.90163,                 0.6826,                0.65468,                0.44084,                0.80763,                0.89238,                 1.3476,             0.00047326,             0.00047326,             0.00047326
                    219,                0.54768,                0.45465,                 1.2329,                 0.6655,                 0.6875,                0.61304,                0.42819,                0.81927,                 0.9531,                 1.3763,             0.00046776,             0.00046776,             0.00046776
                    220,                0.55898,                0.47141,                 1.2459,                0.68464,                 0.6875,                0.63156,                0.41612,                0.80122,                0.93927,                  1.367,             0.00046226,             0.00046226,             0.00046226
                    221,                0.55929,                0.44305,                 1.2366,                0.70916,                  0.625,                0.57577,                 0.4309,                0.79765,                0.80879,                 1.3878,             0.00045676,             0.00045676,             0.00045676
                    222,                0.53419,                0.47383,                 1.2158,                0.63992,                 0.6875,                0.62804,                0.43399,                0.78877,                0.85413,                 1.3934,             0.00045126,             0.00045126,             0.00045126
                    223,                0.55246,                0.46658,                 1.2359,                0.86054,                  0.625,                0.61343,                0.43576,                0.82828,                0.93952,                 1.4189,             0.00044576,             0.00044576,             0.00044576
                    224,                 0.5527,                0.48159,                 1.2519,                0.73031,                 0.6875,                0.64892,                0.43332,                0.82634,                0.92198,                 1.4198,             0.00044025,             0.00044025,             0.00044025
                    225,                0.55681,                0.47928,                  1.235,                0.52433,                 0.5625,                0.49982,                0.41895,                0.81966,                0.87044,                 1.3816,             0.00043475,             0.00043475,             0.00043475
                    226,                0.56468,                0.46799,                 1.2414,                0.61586,                 0.6875,                0.61065,                0.41421,                0.86245,                0.96691,                 1.4435,             0.00042925,             0.00042925,             0.00042925
                    227,                0.55098,                0.48464,                  1.235,                0.80056,                  0.625,                0.60934,                0.40442,                0.86545,                0.89549,                 1.4929,             0.00042375,             0.00042375,             0.00042375
                    228,                0.56319,                0.46456,                 1.2583,                0.85945,                  0.625,                0.60207,                0.41032,                0.86667,                0.89576,                 1.4224,             0.00041825,             0.00041825,             0.00041825
                    229,                0.54338,                0.44691,                 1.2466,                0.86996,                  0.625,                0.57864,                0.42281,                0.79422,                0.85624,                   1.32,             0.00041275,             0.00041275,             0.00041275
                    230,                 0.5635,                0.46198,                 1.2387,                0.86453,                  0.625,                0.59692,                0.42332,                0.82877,                0.98292,                 1.3588,             0.00040725,             0.00040725,             0.00040725
                    231,                0.54935,                0.44339,                 1.2309,                0.73483,                 0.6875,                0.63979,                0.45048,                0.78607,                0.90623,                 1.3061,             0.00040175,             0.00040175,             0.00040175
                    232,                0.54492,                0.44839,                 1.2543,                0.64569,                  0.625,                0.53704,                0.41665,                0.80741,                0.86722,                 1.3308,             0.00039625,             0.00039625,             0.00039625
                    233,                0.57066,                0.46195,                 1.2567,                0.76837,                0.68257,                0.61615,                0.42139,                0.87279,                0.89541,                 1.4105,             0.00039074,             0.00039074,             0.00039074
                    234,                0.56343,                0.46568,                 1.2374,                0.66066,                 0.6875,                 0.5961,                 0.4146,                0.79658,                0.81722,                 1.3475,             0.00038524,             0.00038524,             0.00038524
                    235,                0.57766,                0.45498,                 1.2572,                0.88003,                  0.625,                0.61082,                0.42173,                0.85919,                0.92131,                 1.4038,             0.00037974,             0.00037974,             0.00037974
                    236,                0.53727,                0.45207,                 1.2306,                0.77009,                0.68626,                0.62318,                0.43253,                0.85441,                0.96291,                 1.4276,             0.00037424,             0.00037424,             0.00037424
                    237,                0.56815,                0.45823,                 1.2344,                0.68225,                0.66926,                0.61034,                0.41593,                0.86697,                  0.918,                 1.4621,             0.00036874,             0.00036874,             0.00036874
                    238,                0.56416,                0.44314,                 1.2505,                0.76053,                 0.6875,                0.62561,                 0.4343,                0.80839,                 0.9132,                 1.3644,             0.00036324,             0.00036324,             0.00036324
                    239,                0.51844,                0.45728,                 1.2233,                0.85719,                  0.625,                0.61901,                 0.4379,                0.76412,                0.90516,                 1.3479,             0.00035774,             0.00035774,             0.00035774
                    240,                0.54193,                0.45264,                 1.2279,                0.85661,                  0.625,                0.60286,                0.41259,                0.86449,                0.87536,                 1.4304,             0.00035224,             0.00035224,             0.00035224
                    241,                0.49051,                0.41807,                  1.202,                0.50072,                 0.5625,                0.45693,                0.38384,                0.80204,                0.88446,                 1.4049,             0.00034674,             0.00034674,             0.00034674
                    242,                0.54517,                 0.4325,                 1.2518,                0.89834,                0.67581,                0.62514,                0.39057,                0.89558,                0.95777,                 1.5088,             0.00034123,             0.00034123,             0.00034123
                    243,                0.54979,                 0.4282,                 1.2556,                 0.7111,                 0.6875,                 0.6111,                0.40677,                0.85055,                0.91826,                 1.4159,             0.00033573,             0.00033573,             0.00033573
                    244,                0.50036,                0.42219,                 1.2059,                0.53423,                 0.6875,                0.54012,                0.42523,                0.80411,                0.96143,                 1.3549,             0.00033023,             0.00033023,             0.00033023
                    245,                0.50104,                0.41166,                 1.2086,                0.48983,                  0.625,                0.51949,                0.40702,                0.79791,                0.92854,                 1.3552,             0.00032473,             0.00032473,             0.00032473
                    246,                0.55484,                0.43137,                 1.2464,                0.48082,                  0.625,                0.52729,                0.42335,                0.79271,                0.87291,                 1.3518,             0.00031923,             0.00031923,             0.00031923
                    247,                0.53616,                0.42945,                 1.2167,                 0.8556,                  0.625,                0.59801,                0.43099,                0.78222,                0.96254,                 1.3581,             0.00031373,             0.00031373,             0.00031373
                    248,                0.50955,                0.42225,                 1.2161,                0.63619,                  0.625,                0.53662,                0.42129,                0.78136,                0.92421,                 1.3456,             0.00030823,             0.00030823,             0.00030823
                    249,                0.54954,                0.43357,                  1.248,                0.54817,                  0.625,                 0.5399,                0.41853,                0.80064,                0.92016,                 1.3618,             0.00030273,             0.00030273,             0.00030273
                    250,                0.54155,                0.44649,                 1.2362,                0.59338,                  0.625,                0.54869,                0.41287,                0.78886,                 0.9722,                 1.3152,             0.00029723,             0.00029723,             0.00029723
                    251,                0.53079,                0.44064,                 1.2175,                0.60943,                 0.5625,                0.49789,                0.40651,                 0.7819,                0.95051,                 1.3189,             0.00029172,             0.00029172,             0.00029172
                    252,                0.52175,                0.43254,                 1.2093,                0.57404,                 0.5625,                 0.4947,                0.38472,                0.83914,                0.99105,                 1.4077,             0.00028622,             0.00028622,             0.00028622
                    253,                0.53132,                0.43155,                 1.2292,                0.67189,                 0.6875,                0.61652,                0.42915,                 0.8568,                0.95208,                 1.3852,             0.00028072,             0.00028072,             0.00028072
                    254,                0.49915,                0.42421,                 1.2036,                0.87558,                  0.625,                0.60506,                0.44969,                0.78757,                0.93436,                 1.3168,             0.00027522,             0.00027522,             0.00027522
                    255,                0.52921,                0.43232,                 1.2244,                0.63756,                 0.6875,                0.63092,                0.45276,                0.79995,                0.91646,                 1.3277,             0.00026972,             0.00026972,             0.00026972
                    256,                0.53637,                 0.4466,                 1.2179,                0.88948,                 0.6875,                0.64223,                0.42438,                0.77865,                0.87361,                 1.3324,             0.00026422,             0.00026422,             0.00026422
                    257,                0.53382,                0.43624,                  1.228,                0.86939,                  0.625,                0.61003,                0.41485,                 0.7861,                0.89591,                 1.3438,             0.00025872,             0.00025872,             0.00025872
                    258,                0.55143,                0.44798,                 1.2376,                 0.7009,                 0.6875,                   0.62,                0.42641,                0.79331,                0.88869,                 1.3321,             0.00025322,             0.00025322,             0.00025322
                    259,                0.50145,                0.41724,                 1.2139,                0.84902,                 0.6875,                0.64611,                0.42589,                0.81135,                0.89698,                 1.3813,             0.00024772,             0.00024772,             0.00024772
                    260,                0.53146,                0.43707,                  1.234,                0.72448,                 0.6875,                0.60456,                0.43492,                0.78958,                 0.9306,                 1.3621,             0.00024222,             0.00024222,             0.00024222
                    261,                0.52915,                0.42478,                 1.2346,                0.74503,                 0.6875,                0.61207,                0.42951,                0.78828,                0.88205,                 1.3292,             0.00023671,             0.00023671,             0.00023671
                    262,                 0.5317,                0.42665,                 1.2223,                0.73665,                 0.6875,                0.61604,                0.42066,                0.80254,                0.87696,                 1.3487,             0.00023121,             0.00023121,             0.00023121
                    263,                0.53843,                0.42822,                 1.2277,                0.73104,                 0.6875,                 0.6184,                0.40497,                0.80508,                0.83867,                 1.3656,             0.00022571,             0.00022571,             0.00022571
                    264,                0.53417,                0.43371,                 1.2297,                0.52986,                  0.625,                0.50377,                0.40061,                 0.7984,                0.84671,                 1.3737,             0.00022021,             0.00022021,             0.00022021
                    265,                0.53769,                0.46016,                 1.2194,                0.52189,                  0.625,                0.51735,                 0.4178,                0.76527,                0.83114,                 1.3501,             0.00021471,             0.00021471,             0.00021471
                    266,                0.52435,                0.43522,                 1.2248,                0.86176,                  0.625,                0.61656,                0.41721,                0.75512,                0.82013,                 1.3324,             0.00020921,             0.00020921,             0.00020921
                    267,                0.51756,                0.41433,                 1.2041,                0.69758,                 0.6875,                0.60588,                0.40625,                0.75385,                0.88945,                 1.3217,             0.00020371,             0.00020371,             0.00020371
                    268,                0.54197,                0.44611,                 1.2336,                0.90506,                0.68222,                0.64055,                0.43154,                0.77676,                0.92373,                 1.3187,             0.00019821,             0.00019821,             0.00019821
                    269,                0.54344,                0.43299,                 1.2361,                0.72442,                  0.625,                0.54714,                0.42587,                0.77633,                0.91973,                 1.3046,             0.00019271,             0.00019271,             0.00019271
                    270,                0.51435,                0.42142,                 1.2193,                0.52043,                 0.5625,                0.47616,                0.40346,                0.77044,                0.88534,                 1.3312,              0.0001872,              0.0001872,              0.0001872
                    271,                0.50282,                0.41932,                 1.2113,                0.90232,                0.67226,                0.63568,                0.41055,                0.83113,                0.95324,                 1.3935,              0.0001817,              0.0001817,              0.0001817
                    272,                0.49595,                 0.4083,                  1.206,                0.67798,                 0.6875,                0.56652,                0.42573,                 0.8052,                0.90207,                 1.3768,              0.0001762,              0.0001762,              0.0001762
                    273,                0.50127,                0.42961,                 1.2075,                 0.7366,                 0.6875,                0.62592,                0.45077,                0.75722,                0.88683,                 1.3095,              0.0001707,              0.0001707,              0.0001707
                    274,                0.54666,                0.46047,                 1.2481,                0.87844,                  0.625,                0.60704,                0.42446,                0.79736,                0.93177,                 1.3559,              0.0001652,              0.0001652,              0.0001652
                    275,                0.52269,                0.43211,                 1.2239,                0.86171,                  0.625,                 0.5932,                 0.4072,                0.83001,                0.93871,                  1.389,              0.0001597,              0.0001597,              0.0001597
                    276,                   0.53,                0.42773,                 1.2425,                0.84205,                  0.625,                0.59745,                0.41984,                0.80181,                0.98222,                 1.3361,              0.0001542,              0.0001542,              0.0001542
                    277,                0.52135,                0.42345,                 1.2285,                0.84542,                  0.625,                0.60673,                0.42635,                0.77901,                0.95975,                 1.3076,              0.0001487,              0.0001487,              0.0001487
                    278,                0.51951,                0.40096,                 1.2294,                0.70149,                 0.6875,                0.62821,                0.44969,                0.77161,                0.92369,                 1.3074,              0.0001432,              0.0001432,              0.0001432
                    279,                0.52843,                0.43117,                 1.2161,                0.85326,                 0.6875,                0.64457,                 0.4362,                 0.7689,                0.88677,                 1.3226,             0.00013769,             0.00013769,             0.00013769
                    280,                0.51556,                0.41232,                 1.2216,                0.87162,                 0.6875,                0.63787,                0.42494,                0.77057,                0.88523,                 1.3342,             0.00013219,             0.00013219,             0.00013219
                    281,                0.53799,                0.41859,                 1.2322,                0.90815,                0.68481,                0.64089,                0.42839,                0.77424,                0.86995,                 1.3426,             0.00012669,             0.00012669,             0.00012669
                    282,                0.51269,                 0.4125,                 1.2152,                0.75077,                 0.6875,                0.60939,                0.41381,                0.77617,                0.84422,                 1.3593,             0.00012119,             0.00012119,             0.00012119
                    283,                0.54919,                0.43833,                 1.2393,                0.72291,                 0.6875,                0.62557,                0.41601,                0.78061,                0.83369,                 1.3661,             0.00011569,             0.00011569,             0.00011569
                    284,                0.48649,                0.41955,                 1.1947,                0.68298,                 0.6875,                0.61547,                0.41112,                0.76518,                0.81453,                 1.3583,             0.00011019,             0.00011019,             0.00011019
                    285,                0.51771,                0.42092,                 1.2213,                0.66778,                 0.6875,                0.61699,                0.41621,                0.75964,                0.81338,                 1.3355,             0.00010469,             0.00010469,             0.00010469
                    286,                0.50924,                0.40945,                 1.2097,                0.68594,                 0.6875,                0.61574,                0.41566,                0.77975,                0.83966,                 1.3416,             9.9187e-05,             9.9187e-05,             9.9187e-05
                    287,                0.51949,                0.43589,                 1.2026,                 0.6781,                 0.6875,                0.62156,                0.41985,                0.78501,                0.85506,                 1.3523,             9.3685e-05,             9.3685e-05,             9.3685e-05
                    288,                0.50316,                0.43315,                 1.1879,                0.69954,                 0.6875,                0.62954,                0.42189,                0.78636,                0.88441,                 1.3437,             8.8184e-05,             8.8184e-05,             8.8184e-05
                    289,                0.52404,                0.41731,                 1.2048,                 0.6874,                 0.6875,                0.61895,                 0.4317,                0.77937,                0.85781,                 1.3546,             8.2683e-05,             8.2683e-05,             8.2683e-05
                    290,                0.50917,                0.42049,                 1.2154,                0.69788,                 0.6875,                0.62406,                0.44313,                0.74526,                0.84421,                  1.332,             7.7182e-05,             7.7182e-05,             7.7182e-05
                    291,                0.53266,                 1.0144,                 1.3205,                 0.6992,                 0.6875,                 0.6214,                0.44619,                0.72171,                0.89768,                 1.3086,             7.1681e-05,             7.1681e-05,             7.1681e-05
                    292,                0.48692,                0.46417,                 1.2989,                0.77346,                0.68377,                 0.6352,                0.45141,                0.73421,                 1.0146,                 1.3388,              6.618e-05,              6.618e-05,              6.618e-05
                    293,                 0.4702,                0.32923,                 1.2908,                0.62431,                 0.6875,                0.58833,                0.43444,                0.75719,                0.98936,                 1.3743,             6.0679e-05,             6.0679e-05,             6.0679e-05
                    294,                0.45281,                0.31881,                 1.3209,                0.68342,                 0.6875,                0.60939,                0.43599,                0.77167,                0.94691,                 1.3812,             5.5178e-05,             5.5178e-05,             5.5178e-05
                    295,                0.46273,                0.34355,                 1.3273,                0.69235,                 0.6875,                0.59024,                0.43249,                0.77607,                0.92008,                 1.3729,             4.9677e-05,             4.9677e-05,             4.9677e-05
                    296,                0.43731,                0.30479,                 1.2812,                0.69695,                 0.6875,                0.59186,                  0.436,                0.77111,                0.91717,                 1.3567,             4.4176e-05,             4.4176e-05,             4.4176e-05
                    297,                0.45738,                0.30182,                 1.2867,                0.70165,                 0.6875,                0.60792,                0.44532,                0.78338,                0.92533,                 1.3641,             3.8674e-05,             3.8674e-05,             3.8674e-05
                    298,                0.43013,                0.29038,                 1.2638,                0.81085,                 0.6875,                0.63889,                0.44736,                 0.7999,                0.92897,                 1.3746,             3.3173e-05,             3.3173e-05,             3.3173e-05
                    299,                0.47527,                0.30542,                 1.3071,                0.81009,                 0.6875,                0.64669,                0.44671,                0.79153,                0.90479,                 1.3635,             2.7672e-05,             2.7672e-05,             2.7672e-05
                    300,                0.46734,                0.32441,                 1.2747,                0.85667,                 0.6875,                0.64655,                0.44874,                0.77381,                0.87907,                 1.3548,             2.2171e-05,             2.2171e-05,             2.2171e-05
