                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     46,                 0.8693,                0.79094,                 1.4682,                0.89722,                0.40683,                0.35627,                0.24985,                  1.342,                 1.4067,                 2.0651,              0.0014195,              0.0014195,              0.0014195
                     47,                0.84271,                0.79467,                 1.4521,                0.90639,                0.45703,                 0.4293,                0.26943,                  1.395,                 1.4635,                 2.1777,              0.0014139,              0.0014139,              0.0014139
                     48,                0.82368,                0.73433,                 1.4495,                0.92829,                0.47158,                0.44401,                0.33727,                  1.065,                 1.1304,                 1.6471,              0.0014084,              0.0014084,              0.0014084
                     49,                0.87879,                0.80489,                 1.4878,                0.89841,                0.41289,                0.39504,                0.29128,                 1.1594,                 1.3313,                 1.8123,              0.0014029,              0.0014029,              0.0014029
                     50,                0.84452,                0.76398,                 1.4446,                0.75812,                0.34211,                0.27248,                0.17573,                 1.3131,                 1.7717,                 1.9673,              0.0013974,              0.0013974,              0.0013974
                     51,                0.88179,                0.81082,                 1.4583,                0.90321,                    0.5,                0.45324,                0.36997,                 1.1036,                 1.1918,                 1.7369,              0.0013919,              0.0013919,              0.0013919
                     52,                 0.8336,                0.76573,                  1.424,                 0.8995,                0.43421,                0.42563,                0.29965,                 1.2493,                 1.3228,                 1.8617,              0.0013864,              0.0013864,              0.0013864
                     53,                0.81174,                0.76966,                 1.4313,                0.77096,                0.48684,                0.34112,                0.19438,                 1.3712,                 1.6714,                 2.1073,              0.0013809,              0.0013809,              0.0013809
                     54,                0.78056,                0.73049,                 1.4081,                0.84508,                0.42105,                0.36456,                 0.2501,                 1.1288,                 1.3978,                 1.8272,              0.0013754,              0.0013754,              0.0013754
                     55,                0.79422,                0.73852,                 1.4385,                 0.8986,                0.47368,                0.41919,                0.31559,                 1.1474,                 1.3036,                 1.8039,              0.0013699,              0.0013699,              0.0013699
                     56,                0.81584,                0.73686,                 1.4276,                0.89458,                    0.5,                0.42987,                0.35478,                0.96362,                0.99182,                 1.5778,              0.0013644,              0.0013644,              0.0013644
                     57,                0.82344,                0.71269,                 1.4391,                0.90861,                0.47067,                0.44094,                 0.2871,                 1.3989,                 1.4153,                 2.0753,              0.0013589,              0.0013589,              0.0013589
                     58,                0.80896,                0.72004,                 1.4444,                0.89503,                    0.5,                 0.4195,                0.32532,                 1.0583,                 1.1803,                 1.6451,              0.0013534,              0.0013534,              0.0013534
                     59,                0.81937,                 0.7429,                 1.4263,                0.79917,                0.44737,                0.39767,                0.24139,                 1.6121,                 1.5485,                 2.3591,              0.0013479,              0.0013479,              0.0013479
                     60,                0.82116,                0.74954,                 1.4158,                 0.9019,                0.48518,                0.44237,                0.35464,                 1.0229,                 1.0672,                 1.6018,              0.0013424,              0.0013424,              0.0013424
                     61,                0.83727,                0.74965,                 1.4283,                0.88545,                    0.5,                0.42507,                0.32119,                  1.001,                 1.1167,                   1.59,              0.0013369,              0.0013369,              0.0013369
                     62,                0.81415,                0.75015,                  1.412,                0.85966,                0.42105,                0.35332,                0.25591,                  1.314,                 1.2873,                 1.9143,              0.0013314,              0.0013314,              0.0013314
                     63,                0.81629,                0.75868,                 1.4218,                0.87765,                0.48738,                0.42397,                0.29639,                 1.3931,                 1.4049,                 2.0517,              0.0013259,              0.0013259,              0.0013259
                     64,                0.76759,                 0.6995,                 1.3896,                0.91232,                    0.5,                0.45896,                0.35366,                 1.1264,                 1.1744,                 1.7369,              0.0013204,              0.0013204,              0.0013204
                     65,                0.76349,                  0.702,                 1.3934,                0.88038,                    0.5,                0.44883,                0.34388,                  1.051,                 1.1833,                 1.6504,              0.0013149,              0.0013149,              0.0013149
                     66,                0.79561,                0.68936,                  1.415,                0.76595,                0.39474,                0.31954,                0.17378,                 1.8935,                 1.9812,                 2.5296,              0.0013094,              0.0013094,              0.0013094
                     67,                0.80935,                0.71268,                 1.4152,                0.85582,                0.47368,                 0.4249,                0.31495,                 1.0714,                 1.1426,                 1.6285,              0.0013039,              0.0013039,              0.0013039
                     68,                0.74955,                0.68227,                 1.3832,                0.89641,                0.45322,                0.43513,                0.29426,                 1.2693,                 1.3122,                 1.8653,              0.0012984,              0.0012984,              0.0012984
                     69,                0.79802,                0.71467,                  1.421,                0.90357,                    0.5,                0.46224,                0.37026,                 1.0369,                 1.1103,                 1.5966,              0.0012929,              0.0012929,              0.0012929
                     70,                0.79745,                0.73927,                 1.4054,                0.91106,                    0.5,                0.48335,                 0.3119,                  1.166,                 1.1643,                 1.6864,              0.0012874,              0.0012874,              0.0012874
                     71,                0.74472,                0.69018,                  1.371,                0.89399,                    0.5,                0.43985,                0.36065,                 1.0049,                 1.0837,                 1.6639,              0.0012819,              0.0012819,              0.0012819
                     72,                 0.7945,                0.71164,                 1.4044,                0.90193,                    0.5,                0.43948,                0.35486,                0.98758,                0.98124,                 1.5546,              0.0012764,              0.0012764,              0.0012764
                     73,                0.78476,                0.70456,                 1.3823,                0.91085,                0.48511,                0.43546,                0.35441,                0.94873,                0.96575,                 1.5785,              0.0012709,              0.0012709,              0.0012709
                     74,                0.73449,                0.69961,                 1.3822,                0.91075,                0.48446,                0.43589,                0.32553,                 1.0292,                 1.2492,                 1.5987,              0.0012654,              0.0012654,              0.0012654
                     75,                0.76682,                0.70027,                 1.3751,                0.89491,                0.47368,                 0.4468,                0.35701,                0.99307,                 1.1472,                 1.6296,              0.0012599,              0.0012599,              0.0012599
                     76,                0.71465,                0.67418,                 1.3332,                0.90603,                    0.5,                0.44026,                0.28566,                 1.1186,                 1.2459,                 1.8983,              0.0012544,              0.0012544,              0.0012544
                     77,                0.73544,                0.69821,                 1.3773,                0.89461,                0.49272,                0.43553,                0.34524,                 1.0108,                 1.0656,                 1.6109,              0.0012489,              0.0012489,              0.0012489
                     78,                0.76352,                0.67688,                 1.3817,                0.89348,                0.47368,                0.44095,                0.34389,                 1.0588,                 1.0738,                 1.6588,              0.0012434,              0.0012434,              0.0012434
                     79,                0.77987,                0.67341,                 1.3858,                0.78994,                0.46053,                0.38202,                0.24423,                 1.4166,                 1.5884,                 2.0902,              0.0012379,              0.0012379,              0.0012379
                     80,                0.76911,                0.68883,                 1.3767,                 0.8878,                0.46053,                0.43272,                0.33638,                0.94773,                 1.1493,                 1.5762,              0.0012324,              0.0012324,              0.0012324
                     81,                0.74246,                0.69497,                 1.3706,                0.90405,                 0.4987,                0.45636,                0.35489,                 1.0029,                0.93076,                  1.609,              0.0012269,              0.0012269,              0.0012269
                     82,                0.75717,                0.68871,                  1.368,                0.86478,                0.32895,                0.38782,                 0.2324,                 1.4153,                 1.4509,                 2.3632,              0.0012214,              0.0012214,              0.0012214
                     83,                0.72173,                0.65828,                 1.3458,                0.82409,                0.42105,                0.37069,                0.21286,                 1.3889,                 1.4205,                 2.0751,              0.0012159,              0.0012159,              0.0012159
                     84,                0.75179,                0.67212,                 1.3579,                0.88704,                    0.5,                 0.4277,                0.34785,                 1.0024,                 1.0225,                 1.6727,              0.0012104,              0.0012104,              0.0012104
                     85,                0.73182,                0.66023,                 1.3543,                 0.8581,                    0.5,                0.53401,                0.39387,                0.94936,                0.96715,                 1.5252,              0.0012049,              0.0012049,              0.0012049
                     86,                0.74138,                 0.6494,                 1.3866,                0.90299,                    0.5,                0.45025,                0.34069,                0.97578,                0.93662,                 1.5314,              0.0011994,              0.0011994,              0.0011994
                     87,                0.74352,                0.67894,                 1.3599,                0.90219,                    0.5,                0.45683,                0.32324,                 1.1979,                 1.0982,                 1.7832,              0.0011939,              0.0011939,              0.0011939
                     88,                0.67522,                0.63724,                 1.3304,                0.92211,                    0.5,                0.44549,                0.33391,                 1.1601,                 1.0652,                  1.691,              0.0011884,              0.0011884,              0.0011884
                     89,                0.71505,                0.67219,                 1.3468,                0.83785,                0.46053,                 0.4201,                0.29515,                 1.2074,                 1.3292,                 1.8924,              0.0011829,              0.0011829,              0.0011829
                     90,                0.70511,                0.65608,                 1.3448,                0.90377,                    0.5,                0.48923,                0.39218,                 0.9074,                 1.0338,                 1.4774,              0.0011774,              0.0011774,              0.0011774
                     91,                0.69728,                0.60217,                  1.344,                0.91265,                    0.5,                0.46022,                 0.3778,                0.96636,                 1.1704,                 1.6189,              0.0011719,              0.0011719,              0.0011719
                     92,                0.67193,                0.61952,                 1.3252,                0.48381,                  0.625,                0.57606,                 0.4227,                0.92702,                0.97331,                 1.4716,              0.0011664,              0.0011664,              0.0011664
                     93,                0.71632,                0.64417,                 1.3684,                0.44394,                  0.625,                0.50891,                0.37676,                0.92435,                0.94367,                 1.5631,              0.0011609,              0.0011609,              0.0011609
                     94,                0.70735,                0.64257,                 1.3403,                0.90302,                0.47368,                0.53835,                 0.3159,                 1.3427,                 1.4436,                 2.0965,              0.0011554,              0.0011554,              0.0011554
                     95,                0.70925,                0.66473,                  1.354,                0.58043,                  0.625,                0.56427,                0.40421,                0.90137,                0.82203,                 1.4724,              0.0011499,              0.0011499,              0.0011499
                     96,                 0.7001,                0.65441,                 1.3348,                0.91309,                0.47368,                0.43988,                0.29734,                 1.0509,                 1.3239,                 1.5856,              0.0011444,              0.0011444,              0.0011444
                     97,                0.65771,                0.60041,                 1.3171,                0.90217,                    0.5,                0.44974,                0.32627,                 1.1345,                 1.1631,                 1.7423,              0.0011389,              0.0011389,              0.0011389
                     98,                0.69916,                0.63361,                 1.3286,                0.38722,                  0.625,                0.47352,                0.26577,                 1.3723,                 1.5653,                 2.0833,              0.0011334,              0.0011334,              0.0011334
                     99,                0.68597,                0.61258,                  1.327,                0.41276,                  0.625,                0.52062,                0.29153,                 1.3256,                 1.3347,                 2.0415,              0.0011279,              0.0011279,              0.0011279
                    100,                0.68617,                 0.6351,                 1.3351,                0.44102,                0.55921,                0.41869,                0.31331,                 1.0316,                 1.2671,                 1.5686,              0.0011224,              0.0011224,              0.0011224
                    101,                0.70205,                0.62458,                 1.3281,                0.59282,                  0.585,                0.54528,                0.41189,                0.94065,                0.94787,                 1.4949,              0.0011169,              0.0011169,              0.0011169
                    102,                0.71618,                0.63166,                 1.3448,                0.90294,                    0.5,                0.45565,                0.34471,                 1.0125,                 1.1039,                 1.6444,              0.0011114,              0.0011114,              0.0011114
                    103,                0.69953,                0.61755,                 1.3318,                 0.6325,                  0.625,                0.55081,                0.39181,                0.98032,                0.97351,                  1.508,              0.0011059,              0.0011059,              0.0011059
                    104,                0.69035,                0.61125,                 1.3168,                0.79011,                0.45473,                0.36998,                0.23525,                 1.3258,                 1.4387,                  1.912,              0.0011004,              0.0011004,              0.0011004
                    105,                0.66847,                 0.6262,                 1.3143,                0.87855,                0.48684,                0.45167,                0.32509,                 1.1506,                 1.1102,                 1.6366,              0.0010949,              0.0010949,              0.0010949
